dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1462730400,2016-05-08 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.22,26.99,25.5,29,1013,,,62,7.2,70,,,,,20,801,Clouds,few clouds,02d
1462734000,2016-05-08 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.5,27.15,25.66,28,1013,,,66,6.17,60,,,,,20,801,Clouds,few clouds,02d
1462737600,2016-05-08 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.76,26.89,25.78,27,1013,,,70,5.66,60,,,,,20,801,Clouds,few clouds,02d
1462741200,2016-05-08 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.93,26.48,25.55,26,1014,,,74,5.14,40,,,,,40,802,Clouds,scattered clouds,03n
1462744800,2016-05-08 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26,27.66,25.64,26.17,1015,,,74,3.6,40,,,,,0,800,Clear,sky is clear,01n
1462748400,2016-05-08 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26,28.22,25.64,26.22,1016,,,79,3.6,40,,,,,0,800,Clear,sky is clear,01n
1462752000,2016-05-09 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.16,27.31,24.82,26.2,1016,,,79,3.09,30,,,,,0,800,Clear,sky is clear,01n
1462755600,2016-05-09 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.13,27.63,24.65,26.13,1017,,,79,2.57,30,,,,,77,803,Clouds,broken clouds,04n
1462759200,2016-05-09 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.11,28.38,24.65,26.07,1017,,,83,2.06,20,,,,,85,804,Clouds,overcast clouds,04n
1462762800,2016-05-09 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.28,27.49,23.89,25.96,1017,,,83,1.54,310,,,,,0,800,Clear,sky is clear,01n
1462766400,2016-05-09 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.5,26.9,23,25.8,1017,,,89,1.54,300,,,,,0,800,Clear,sky is clear,01n
1462770000,2016-05-09 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.45,26.26,23,25.66,1016,,,83,1.54,290,,,,,0,800,Clear,sky is clear,01n
1462773600,2016-05-09 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.4,26.54,23,25.47,1016,,,83,1.03,290,,,,,0,800,Clear,sky is clear,01n
1462777200,2016-05-09 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.63,25.51,22,25.25,1016,,,88,1.54,310,,,,,0,800,Clear,sky is clear,01n
1462780800,2016-05-09 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.59,25.08,22,25.08,1015,,,88,2.06,300,,,,,0,800,Clear,sky is clear,01n
1462784400,2016-05-09 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.57,25.78,22,24.85,1016,,,88,1.03,330,,,,,0,800,Clear,sky is clear,01n
1462788000,2016-05-09 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.47,26.86,23,24.98,1017,,,89,1.54,270,,,,,20,801,Clouds,few clouds,02d
1462791600,2016-05-09 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.23,27.41,24,25.03,1018,,,83,1.54,290,,,,,0,800,Clear,sky is clear,01d
1462795200,2016-05-09 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.51,29.5,24.9,27,1018,,,74,2.06,10,,,,,0,800,Clear,sky is clear,01d
1462798800,2016-05-09 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.07,28.07,25.25,29,1018,,,58,4.63,30,,,,,20,801,Clouds,few clouds,02d
1462802400,2016-05-09 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.88,29.72,25.37,30,1017,,,59,4.12,30,,,,,0,800,Clear,sky is clear,01d
1462806000,2016-05-09 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.78,30.43,25.44,31,1016,,,52,3.6,60,,,,,20,801,Clouds,few clouds,02d
1462809600,2016-05-09 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.49,30.35,25.46,32,1015,,,52,5.14,80,,,,,20,801,Clouds,few clouds,02d
1462813200,2016-05-09 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.72,29.31,25.48,31,1014,,,55,5.66,60,,,,,20,801,Clouds,few clouds,02d
1462816800,2016-05-09 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.95,28.74,25.66,30,1014,,,59,5.66,70,,,,,20,801,Clouds,few clouds,02d
1462820400,2016-05-09 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.48,26.64,25.86,28,1014,,,62,6.17,60,,,,,20,801,Clouds,few clouds,02d
1462824000,2016-05-09 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.49,26.65,25.93,28,1014,,,62,6.17,60,,,,,20,801,Clouds,few clouds,02d
1462827600,2016-05-09 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.67,28.2,25.29,27,1015,,,70,3.6,30,,,,,0,800,Clear,sky is clear,01n
1462831200,2016-05-09 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.98,28.19,25.63,26.09,1016,,,79,3.6,30,,,,,0,800,Clear,sky is clear,01n
1462834800,2016-05-09 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.99,28.56,25.66,26.14,1017,,,79,3.09,40,,,,,0,800,Clear,sky is clear,01n
1462838400,2016-05-10 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.16,26.95,24.96,26.11,1017,,,79,3.6,30,,,,,0,800,Clear,sky is clear,01n
1462842000,2016-05-10 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.15,26.41,24.88,26.1,1017,,,74,3.6,40,,,,,0,800,Clear,sky is clear,01n
1462845600,2016-05-10 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.12,26.89,24.77,26.03,1017,,,79,3.6,30,,,,,0,800,Clear,sky is clear,01n
1462849200,2016-05-10 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.98,27.24,23.7,25.89,1017,,,74,2.06,360,,,,,0,800,Clear,sky is clear,01n
1462852800,2016-05-10 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.2,26.65,23.59,25.71,1016,,,83,2.57,360,,,,,0,800,Clear,sky is clear,01n
1462856400,2016-05-10 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.02,27.46,24.58,25.53,1016,,,79,2.57,360,,,,,0,800,Clear,sky is clear,01n
1462860000,2016-05-10 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.09,26.48,23.07,25.39,1016,,,83,2.57,360,,,,,20,801,Clouds,few clouds,02n
1462863600,2016-05-10 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.06,26.8,23.01,25.24,1016,,,83,2.06,340,,,,,0,800,Clear,sky is clear,01n
1462867200,2016-05-10 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.56,25.04,22,25.1,1016,,,88,2.06,300,,,,,0,800,Clear,sky is clear,01n
1462870800,2016-05-10 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.55,25.75,22,24.97,1016,,,88,1.03,320,,,,,0,800,Clear,sky is clear,01n
1462874400,2016-05-10 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.44,26.81,23,24.87,1016,,,89,1.54,350,,,,,0,800,Clear,sky is clear,01d
1462878000,2016-05-10 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.68,27.55,24.39,26,1016,,,74,3.09,340,,,,,0,800,Clear,sky is clear,01d
1462881600,2016-05-10 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.26,26.8,24.8,28,1017,,,66,6.17,10,,,,,20,801,Clouds,few clouds,02d
1462885200,2016-05-10 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.87,28.62,25.22,30,1016,,,59,5.66,10,,,,,20,801,Clouds,few clouds,02d
1462888800,2016-05-10 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.75,27.81,25.72,31,1015,,,49,6.69,20,,,,,20,801,Clouds,few clouds,02d
1462892400,2016-05-10 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,31.53,29.91,26.2,33,1014,,,44,6.17,20,,,,,20,801,Clouds,few clouds,02d
1462896000,2016-05-10 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,31.58,29.98,26.44,33,1013,,,44,6.17,20,,,,,20,801,Clouds,few clouds,02d
1462899600,2016-05-10 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.08,28.95,26.35,31,1013,,,59,7.72,70,,,,,20,801,Clouds,few clouds,02d
1462903200,2016-05-10 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.72,28.74,26.16,32,1012,,,56,8.75,40,,,,,20,801,Clouds,few clouds,02d
1462906800,2016-05-10 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.39,25.07,25.95,29,1013,,,62,10.29,30,,,,,20,801,Clouds,few clouds,02d
1462910400,2016-05-10 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.88,26.09,25.98,27.39,1013,,,74,7.72,30,,,,,0,800,Clear,sky is clear,01d
1462914000,2016-05-10 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.71,25.02,25.61,27,1013,,,70,8.23,30,,,,,0,800,Clear,sky is clear,01n
1462917600,2016-05-10 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.99,27.48,25.66,26.23,1015,,,79,4.63,10,,,,,0,800,Clear,sky is clear,01n
1462921200,2016-05-10 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.91,26.81,25.05,26.22,1016,,,74,4.63,360,,,,,0,800,Clear,sky is clear,01n
1462924800,2016-05-11 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.77,25.88,24.89,26.18,1016,,,74,5.66,360,,,,,0,800,Clear,sky is clear,01n
1462928400,2016-05-11 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.85,26.36,24.84,26.07,1016,,,74,5.14,360,,,,,0,800,Clear,sky is clear,01n
1462932000,2016-05-11 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.08,25.75,24.74,25.92,1016,,,79,5.14,350,,,,,0,800,Clear,sky is clear,01n
1462935600,2016-05-11 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.95,25.2,23.79,25.69,1016,,,79,5.66,360,,,,,0,800,Clear,sky is clear,01n
1462939200,2016-05-11 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.02,25.36,24.63,25.45,1016,,,74,4.83,351,,,,,0,800,Clear,sky is clear,01n
1462942800,2016-05-11 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.97,26.51,24.44,25.22,1014,,,74,3.09,330,,,,,0,800,Clear,sky is clear,01n
1462946400,2016-05-11 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.94,27.18,24.34,25.03,1014,,,74,2.06,320,,,,,0,800,Clear,sky is clear,01n
1462950000,2016-05-11 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.3,24.48,23,24.91,1014,,,78,3.09,310,,,,,0,800,Clear,sky is clear,01n
1462953600,2016-05-11 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.29,24.94,23,24.84,1014,,,83,3.09,320,,,,,0,800,Clear,sky is clear,01n
1462957200,2016-05-11 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.04,25.55,23.38,24.83,1014,,,78,3.09,320,,,,,0,800,Clear,sky is clear,01n
1462960800,2016-05-11 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.89,26.39,24.18,25,1015,,,74,3.09,320,,,,,0,800,Clear,sky is clear,01d
1462964400,2016-05-11 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.42,28.91,24.41,27,1016,,,70,2.06,280,,,,,0,800,Clear,sky is clear,01d
1462968000,2016-05-11 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.09,28.96,25,28,1016,,,62,2.06,210,,,,,0,800,Clear,sky is clear,01d
1462971600,2016-05-11 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.49,27.73,25.56,28,1017,,,62,4.63,140,,,,,20,801,Clouds,few clouds,02d
1462975200,2016-05-11 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.59,29.33,25.95,28,1016,,,74,4.63,110,,,,,20,801,Clouds,few clouds,02d
1462978800,2016-05-11 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.41,29.73,26.17,29.4,1015,,,70,5.14,140,,,,,20,801,Clouds,few clouds,02d
1462982400,2016-05-11 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.48,27.37,25.96,29,1015,,,62,7.2,150,,,,,20,801,Clouds,few clouds,02d
1462986000,2016-05-11 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.34,28.39,25.7,29,1014,,,66,6.17,150,,,,,0,800,Clear,sky is clear,01d
1462989600,2016-05-11 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.52,27.9,25.56,28,1014,,,66,5.14,150,,,,,0,800,Clear,sky is clear,01d
1462993200,2016-05-11 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.73,26.95,25.46,27,1015,,,74,6.17,140,,,,,20,801,Clouds,few clouds,02d
1462996800,2016-05-11 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.98,27.27,25.4,26.78,1015,,,74,4.12,160,,,,,40,802,Clouds,scattered clouds,03d
1463000400,2016-05-11 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.84,27.97,25.31,26,1016,,,79,3.6,180,,,,,75,803,Clouds,broken clouds,04n
1463004000,2016-05-11 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.88,28.03,24.99,26.14,1016,,,79,3.6,190,,,,,75,803,Clouds,broken clouds,04n
1463007600,2016-05-11 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.86,28,24.99,26.01,1016,,,79,3.6,190,,,,,75,803,Clouds,broken clouds,04n
1463011200,2016-05-12 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.82,27.94,24.87,26,1017,,,79,3.6,190,,,,,75,803,Clouds,broken clouds,04n
1463014800,2016-05-12 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.76,26.94,24.76,26,1017,,,74,4.12,200,,,,,75,803,Clouds,broken clouds,04n
1463018400,2016-05-12 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.7,26.5,24.63,26,1017,,,74,4.63,200,,,,,75,803,Clouds,broken clouds,04n
1463022000,2016-05-12 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.55,26.92,23.73,26,1017,,,70,3.09,220,,,,,40,802,Clouds,scattered clouds,03n
1463025600,2016-05-12 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.04,27,23.66,24.51,1016,,,78,1.03,250,,,,,75,803,Clouds,broken clouds,04n
1463029200,2016-05-12 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.25,24.21,23,24.36,1016,,,83,4.04,214,,,,,75,803,Clouds,broken clouds,04n
1463032800,2016-05-12 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.5,26.04,22,24.34,1016,,,88,0.51,330,,,,,75,803,Clouds,broken clouds,04n
1463036400,2016-05-12 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.23,24.2,23,24.39,1016,,,83,4.02,217,,,,,75,803,Clouds,broken clouds,04n
1463040000,2016-05-12 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.49,23.61,22,24.42,1016,,,88,3.96,216,,,,,75,803,Clouds,broken clouds,04n
1463043600,2016-05-12 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.24,26.15,23,24.41,1016,,,89,2.06,200,,,,,40,711,Smoke,smoke,50n
1463047200,2016-05-12 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.37,27.06,23,24.6,1017,,,89,1.03,310,,,,,14,711,Smoke,smoke,50d
1463050800,2016-05-12 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.89,28.76,24.35,25,1017,,,83,1.03,180,,,,,0,800,Clear,sky is clear,01d
1463054400,2016-05-12 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.37,28.84,24.52,27,1018,,,70,2.06,140,,,,,7,711,Smoke,smoke,50d
1463058000,2016-05-12 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.2,29.71,24.64,28,1018,,,70,2.57,100,,,,,20,801,Clouds,few clouds,02d
1463061600,2016-05-12 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.25,28.7,24.73,28,1017,,,70,4.12,140,,,,,40,802,Clouds,scattered clouds,03d
1463065200,2016-05-12 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.35,27.77,24.75,28,1016,,,70,5.66,130,,,,,20,801,Clouds,few clouds,02d
1463068800,2016-05-12 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.32,27.72,24.75,28,1016,,,70,5.66,140,,,,,20,801,Clouds,few clouds,02d
1463072400,2016-05-12 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.55,27.76,24.8,27,1015,,,74,4.63,140,,,,,20,801,Clouds,few clouds,02d
1463076000,2016-05-12 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.51,27.7,24.86,27,1015,,,74,4.63,150,,,,,40,802,Clouds,scattered clouds,03d
1463079600,2016-05-12 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.51,27.55,24.96,27,1015,,,79,5.66,150,,,,,40,802,Clouds,scattered clouds,03d
1463083200,2016-05-12 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.53,28.45,25.12,27,1015,,,74,3.6,170,1.5,,,,75,201,Thunderstorm,thunderstorm with rain,11d
1463086800,2016-05-12 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.73,28.71,24.48,26,1016,,,84,3.09,180,,,,,75,803,Clouds,broken clouds,04n
1463090400,2016-05-12 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.5,22.14,23,25.3,1017,,,88,8.2,190,,,,,75,803,Clouds,broken clouds,04n
1463094000,2016-05-12 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.45,25.02,23,25.18,1018,,,89,4.12,200,,,,,75,803,Clouds,broken clouds,04n
1463097600,2016-05-13 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.42,23.54,23,24.97,1018,,,89,6.17,200,,,,,75,803,Clouds,broken clouds,04n
1463101200,2016-05-13 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.38,24.2,23,24.82,1018,,,89,5.14,210,,,,,40,802,Clouds,scattered clouds,03n
1463104800,2016-05-13 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.35,24.87,23,24.74,1018,,,89,4.12,210,,,,,75,803,Clouds,broken clouds,04n
1463108400,2016-05-13 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.23,25.05,23,24.45,1018,,,89,3.6,220,,,,,0,800,Clear,sky is clear,01n
1463112000,2016-05-13 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.19,24.79,23,24.27,1017,,,83,3.09,210,,,,,75,803,Clouds,broken clouds,04n
1463115600,2016-05-13 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.15,22.83,22.71,24.31,1017,,,78,5.14,220,,,,,75,803,Clouds,broken clouds,04n
1463119200,2016-05-13 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.12,24.22,22.63,24.16,1017,,,78,3.09,210,,,,,75,803,Clouds,broken clouds,04n
1463122800,2016-05-13 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.09,23.46,22.56,23.98,1017,,,78,4.12,200,,,,,75,803,Clouds,broken clouds,04n
1463126400,2016-05-13 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.06,23.08,22.45,23.86,1017,,,78,4.6,190,,,,,75,803,Clouds,broken clouds,04n
1463130000,2016-05-13 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.31,23.51,22,23.68,1018,,,83,3.09,200,,,,,75,803,Clouds,broken clouds,04n
1463133600,2016-05-13 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.17,24.66,23,23.8,1019,,,78,2.57,200,,,,,75,803,Clouds,broken clouds,04d
1463137200,2016-05-13 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.97,23.62,23.75,24,1019,,,74,5.14,200,,,,,75,803,Clouds,broken clouds,04d
1463140800,2016-05-13 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.68,24.14,23.46,25,1020,,,69,5.14,200,,,,,75,803,Clouds,broken clouds,04d
1463144400,2016-05-13 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.18,25.15,23.73,27,1020,,,62,5.66,180,,,,,75,803,Clouds,broken clouds,04d
1463148000,2016-05-13 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.51,23.99,23.95,26,1019,,,70,7.2,160,,,,,75,803,Clouds,broken clouds,04d
1463151600,2016-05-13 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.31,25.06,24.06,27,1019,,,66,6.69,160,,,,,75,803,Clouds,broken clouds,04d
1463155200,2016-05-13 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.02,24.9,24.1,28,1018,,,62,7.72,190,,,,,75,803,Clouds,broken clouds,04d
1463158800,2016-05-13 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.54,24.03,24.18,26,1018,,,70,7.2,160,,,,,75,803,Clouds,broken clouds,04d
1463162400,2016-05-13 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.31,24.7,24.29,27,1017,,,66,7.2,160,,,,,75,803,Clouds,broken clouds,04d
1463166000,2016-05-13 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.85,23.81,24.25,25,1018,,,74,6.69,160,,,,,75,803,Clouds,broken clouds,04d
1463169600,2016-05-13 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.81,23.6,24.11,25,1018,,,69,6.17,180,,,,,75,803,Clouds,broken clouds,04d
1463173200,2016-05-13 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.93,22.71,23.27,24.17,1019,,,69,5.66,190,,,,,75,803,Clouds,broken clouds,04n
1463176800,2016-05-13 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.97,22.18,23.65,24.02,1019,,,74,7.2,190,,,,,75,803,Clouds,broken clouds,04n
1463180400,2016-05-13 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.96,24,23.63,24,1020,,,78,5.14,210,,,,,75,803,Clouds,broken clouds,04n
1463184000,2016-05-14 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.9,23.91,23.27,24,1020,,,78,5.14,200,,,,,75,803,Clouds,broken clouds,04n
1463187600,2016-05-14 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.86,24.9,23.13,24,1020,,,74,3.09,220,,,,,75,803,Clouds,broken clouds,04n
1463191200,2016-05-14 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.09,22.74,22.91,23.72,1020,,,78,5.14,190,,,,,75,803,Clouds,broken clouds,04n
1463194800,2016-05-14 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.03,24.92,22.18,23.88,1020,,,83,2.57,200,,,,,75,803,Clouds,broken clouds,04n
1463198400,2016-05-14 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.05,24.48,22.24,23.96,1020,,,78,2.57,180,,,,,75,803,Clouds,broken clouds,04n
1463202000,2016-05-14 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23,24.05,21.89,23.86,1020,,,78,3.09,150,,,,,75,803,Clouds,broken clouds,04n
1463205600,2016-05-14 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.99,24.75,21.72,23.88,1019,,,78,2.06,190,,,,,75,803,Clouds,broken clouds,04n
1463209200,2016-05-14 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.93,23.49,21.34,23.84,1020,,,73,3.09,170,,,,,75,803,Clouds,broken clouds,04n
1463212800,2016-05-14 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.2,22.55,21.41,23.86,1019,,,78,3.6,220,,,,,0,800,Clear,sky is clear,01n
1463216400,2016-05-14 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.95,22.43,21.6,23.82,1020,,,69,4.12,220,,,,,75,803,Clouds,broken clouds,04n
1463220000,2016-05-14 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.95,22.43,22.58,23.1,1021,,,69,4.12,220,,,,,75,803,Clouds,broken clouds,04d
1463223600,2016-05-14 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.7,22.73,22.73,24,1021,,,65,4.63,220,,,,,0,800,Clear,sky is clear,01d
1463227200,2016-05-14 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.73,21.33,22.86,24,1022,,,65,6.69,200,,,,,75,803,Clouds,broken clouds,04d
1463230800,2016-05-14 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.51,23.85,23.06,25,1022,,,65,4.63,220,,,,,75,803,Clouds,broken clouds,04d
1463234400,2016-05-14 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.24,24.09,23.07,26,1021,,,61,5.14,180,,,,,75,803,Clouds,broken clouds,04d
1463238000,2016-05-14 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.51,21.24,23.04,25,1021,,,57,7.2,170,,,,,75,803,Clouds,broken clouds,04d
